date,Open,High,Low,Close,Volume
2015-02-20 00:00:00-05:00,28.78762662,28.98458862,28.66005144,28.98458862,195793600
2015-02-23 00:00:00-05:00,29.10097174,29.76795197,29.0203967,29.76795197,283896400
2015-02-24 00:00:00-05:00,29.75452366,29.90224515,29.35836274,29.58218193,276912400
2015-02-25 00:00:00-05:00,29.44565227,29.45460695,28.682428,28.82567215,298846800
2015-02-26 00:00:00-05:00,28.82567198,29.2912163,28.33774778,29.19049835,365150000
2015-02-27 00:00:00-05:00,29.09649779,29.22407638,28.7025772,28.7518177,248059200
2015-03-02 00:00:00-05:00,28.92863416,29.15916768,28.71600658,28.89282227,192386800
2015-03-03 00:00:00-05:00,28.86372077,28.98905896,28.66899578,28.95324707,151265200
2015-03-04 00:00:00-05:00,28.89505404,28.99800894,28.72047538,28.76971245,126665200
2015-03-05 00:00:00-05:00,28.77866929,28.81671814,28.1474993,28.2929821,226068400
2015-03-06 00:00:00-05:00,28.73838185,28.95548673,28.25941064,28.33550835,291368400
2015-03-09 00:00:00-04:00,28.63990105,29.00025176,27.99082511,28.4563694,354114000
2015-03-10 00:00:00-04:00,28.29298601,28.47427902,27.70881776,27.86772919,275426400
2015-03-11 00:00:00-04:00,27.92144977,27.92592541,27.33056712,27.35966301,275756000
2015-03-12 00:00:00-04:00,27.37532658,27.95501921,27.22312945,27.85429955,193450800
2015-03-13 00:00:00-04:00,27.84311229,28.06693151,27.43576136,27.66181755,207309200
2015-03-16 00:00:00-04:00,27.72672104,27.9662075,27.50066488,27.9662075,143497200
2015-03-17 00:00:00-04:00,28.17884241,28.49666531,28.1228876,28.4339962,204092400
2015-03-18 00:00:00-04:00,28.4250405,28.90849083,28.28403501,28.75405502,261083600
2015-03-19 00:00:00-04:00,28.81671739,28.92862697,28.51456186,28.53694344,183238000
2015-03-20 00:00:00-04:00,28.70481936,28.73839088,28.01321868,28.17884445,274780400
2015-03-23 00:00:00-04:00,28.45189536,28.61528241,28.31760249,28.47203827,150838800
2015-03-24 00:00:00-04:00,28.47651825,28.65780955,28.32655808,28.35565567,131369200
2015-03-25 00:00:00-04:00,28.32208431,28.38475342,27.61481476,27.61481476,206620800
2015-03-26 00:00:00-04:00,27.47604906,27.95054474,27.44023717,27.80730057,190291600
2015-03-27 00:00:00-04:00,27.88115752,27.9102534,27.50961854,27.58571625,158184800
2015-03-30 00:00:00-04:00,27.76477609,28.29075094,27.75358445,28.28403664,188398800
2015-03-31 00:00:00-04:00,28.22136585,28.31089388,27.83415953,27.84982681,168362400
2015-04-01 00:00:00-04:00,27.93710903,28.00425546,27.55213978,27.80953217,162485600
2015-04-02 00:00:00-04:00,27.984113,28.10273689,27.7961057,28.04902077,128880400
2015-04-06 00:00:00-04:00,27.85876984,28.53918026,27.8274353,28.50336838,148776000
2015-04-07 00:00:00-04:00,28.56828541,28.67571768,28.19674639,28.20346069,140049200
2015-04-08 00:00:00-04:00,28.16764914,28.2907504,27.97068884,28.11169434,149316800
2015-04-09 00:00:00-04:00,28.16764384,28.33103259,27.90130017,28.32655525,129936000
2015-04-10 00:00:00-04:00,28.19002581,28.47203846,28.03559173,28.44741821,160752000
2015-04-13 00:00:00-04:00,28.73166479,28.77643136,28.3377443,28.39146042,145460400
2015-04-14 00:00:00-04:00,28.4250367,28.48994447,28.18107461,28.26836395,102098400
2015-04-15 00:00:00-04:00,28.29298716,28.45413556,28.20345914,28.37579918,115881600
2015-04-16 00:00:00-04:00,28.26388569,28.44741735,28.22583684,28.23926544,113476000
2015-04-17 00:00:00-04:00,28.10049805,28.23255055,27.85653427,27.92144203,207828000
2015-04-20 00:00:00-04:00,28.10497728,28.67571522,28.01544925,28.55932999,188217200
2015-04-21 00:00:00-04:00,28.67123733,28.6936172,28.35117414,28.40489197,129740400
2015-04-22 00:00:00-04:00,28.42279403,28.84357343,28.2728356,28.78761864,150618000
2015-04-23 00:00:00-04:00,28.71599764,29.19049315,28.68018576,29.02262878,183083600
2015-04-24 00:00:00-04:00,29.20617178,29.23750634,28.92415738,29.15916824,178103600
2015-04-27 00:00:00-04:00,29.61352515,29.79705858,29.353894,29.68962288,387816800
2015-04-28 00:00:00-04:00,30.09472718,30.11262971,29.00025157,29.22183037,475696000
2015-04-29 00:00:00-04:00,29.13230704,29.45236684,28.7160032,28.79210091,253544400
2015-04-30 00:00:00-04:00,28.7921015,28.7921015,27.8833961,28.01097298,332781600
2015-05-01 00:00:00-04:00,28.2235983,29.12559103,28.04454398,28.86148262,234050400
2015-05-04 00:00:00-04:00,28.98458851,29.22407671,28.70705145,28.80553246,203953200
2015-05-05 00:00:00-04:00,28.68243101,28.74957745,28.15198056,28.1564579,197085600
2015-05-06 00:00:00-04:00,28.32655393,28.36908012,27.61033326,27.97963524,288564000
2015-05-07 00:00:00-04:00,28.04256778,28.33699681,27.8740022,28.15269852,175763600
2015-05-08 00:00:00-04:00,28.47184752,28.68311691,28.34373776,28.68311691,222201600
2015-05-11 00:00:00-04:00,28.63143039,28.66963819,28.23586262,28.39094353,168143200
2015-05-12 00:00:00-04:00,28.22911607,28.51680106,28.05380814,28.28980064,192640000
2015-05-13 00:00:00-04:00,28.35272588,28.58647032,28.28979502,28.32126045,138776800
2015-05-14 00:00:00-04:00,28.63592437,28.98204422,28.57973584,28.98204422,180814000
2015-05-15 00:00:00-04:00,29.00901437,29.10341068,28.8157257,28.94158745,152832000
2015-05-18 00:00:00-04:00,28.85392834,29.37985203,28.84943229,29.26073265,203531600
2015-05-19 00:00:00-04:00,29.373113,29.41581682,29.13712051,29.23376656,178532800
2015-05-20 00:00:00-04:00,29.21803691,29.43829499,29.06969836,29.23152161,145819600
2015-05-21 00:00:00-04:00,29.23376199,29.58437777,29.17981978,29.53043556,158921600
2015-05-22 00:00:00-04:00,29.57764202,29.88555405,29.53268846,29.788908,182384000
2015-05-26 00:00:00-04:00,29.80239332,29.87206654,29.02024663,29.13262367,282790400
2015-05-27 00:00:00-04:00,29.29444766,29.72597511,29.22927048,29.67652893,183332800
2015-05-28 00:00:00-04:00,29.6360666,29.65629363,29.46525477,29.61808586,122933200
2015-05-29 00:00:00-04:00,29.49448153,29.54392771,29.19555814,29.28096581,203538000
2015-06-01 00:00:00-04:00,29.28095308,29.53043018,29.22926062,29.33938789,128451200
2015-06-02 00:00:00-04:00,29.18656863,29.3663726,29.06520292,29.20904541,134670400
2015-06-03 00:00:00-04:00,29.36636805,29.42929892,29.19555276,29.24499893,123934000
2015-06-04 00:00:00-04:00,29.12363823,29.34839234,28.97305338,29.07419205,153800400
2015-06-05 00:00:00-04:00,29.10565416,29.14835799,28.84943464,28.91461182,142507200
2015-06-08 00:00:00-04:00,28.9707992,29.04047585,28.50556005,28.72357178,210699200
2015-06-09 00:00:00-04:00,28.4763451,28.78650687,28.23361197,28.63816833,224301600
2015-06-10 00:00:00-04:00,28.75053937,29.06968973,28.73480665,28.96630478,156349200
2015-06-11 00:00:00-04:00,29.03373286,29.25848696,28.87640568,28.90112877,141563600
2015-06-12 00:00:00-04:00,28.81123183,28.84269727,28.56849696,28.58198166,147544800
2015-06-15 00:00:00-04:00,28.34148908,28.59770859,28.25383512,28.52578735,175955600
2015-06-16 00:00:00-04:00,28.55050963,28.7348079,28.40217284,28.67861938,125976400
2015-06-17 00:00:00-04:00,28.70559282,28.74155259,28.48533306,28.61119652,131672400
2015-06-18 00:00:00-04:00,28.59545977,28.83819285,28.59321175,28.74154854,141628800
2015-06-19 00:00:00-04:00,28.70334413,28.72806722,28.40891683,28.45386696,218867600
2015-06-22 00:00:00-04:00,28.65390848,28.78201828,28.56176016,28.68087959,136157200
2015-06-23 00:00:00-04:00,28.65165651,28.68087393,28.51680267,28.55051613,121075600
2015-06-24 00:00:00-04:00,28.59096819,29.17308219,28.57074115,28.79324722,221123600
2015-06-25 00:00:00-04:00,28.96181656,29.03823214,28.65615082,28.65615082,127752400
2015-06-26 00:00:00-04:00,28.69434884,28.76627007,28.43363504,28.48757553,176267200
2015-06-29 00:00:00-04:00,28.19764977,28.4246519,27.97739171,27.98862839,196645600
2015-06-30 00:00:00-04:00,28.22237005,28.34598548,28.06279486,28.19090462,177482800
2015-07-01 00:00:00-04:00,28.52129387,28.53028424,28.31676683,28.45386696,120955200
2015-07-02 00:00:00-04:00,28.41565969,28.47409624,28.26732117,28.41790771,108844000
2015-07-06 00:00:00-04:00,28.08077861,28.37071161,28.06054984,28.31901741,112241600
2015-07-07 00:00:00-04:00,28.2942921,28.35272864,27.81781281,28.24934196,187787200
2015-07-08 00:00:00-04:00,27.97738438,28.01334414,27.54136099,27.54810333,243046400
2015-07-09 00:00:00-04:00,27.83579733,27.88299549,26.79518638,26.98622704,314380000
2015-07-10 00:00:00-04:00,27.4065158,27.83579524,27.24244455,27.70768547,245418000
2015-07-13 00:00:00-04:00,28.10100901,28.26508028,27.94143378,28.24260521,165762000
2015-07-14 00:00:00-04:00,28.32800763,28.4021769,28.10325353,28.2313633,127072400
2015-07-15 00:00:00-04:00,28.25608769,28.57748615,28.22462226,28.50331688,134596800
2015-07-16 00:00:00-04:00,28.7100845,28.8966325,28.62243055,28.88314438,144889600
2015-07-17 00:00:00-04:00,29.01125797,29.13262367,28.83819637,29.13262367,184658800
2015-07-20 00:00:00-04:00,29.43604245,29.88555062,29.37535789,29.68327332,235600800
2015-07-21 00:00:00-04:00,29.85858938,29.87432039,29.28996167,29.38660431,307025600
2015-07-22 00:00:00-04:00,27.41775639,28.20664388,27.41775639,28.143713,461802400
2015-07-23 00:00:00-04:00,28.36396891,28.56399994,28.10774935,28.13022614,203998000
2015-07-24 00:00:00-04:00,28.16618613,28.26058244,27.84703569,27.98188782,168649200
2015-07-27 00:00:00-04:00,27.66498078,27.78185387,27.44697075,27.59305954,177822000
2015-07-28 00:00:00-04:00,27.73016548,27.84928662,27.54362085,27.73016548,134472400
2015-07-29 00:00:00-04:00,27.67847285,27.75713646,27.48068811,27.64251137,148046800
2015-07-30 00:00:00-04:00,27.49192018,27.5481087,27.35482005,27.50315857,134513200
2015-07-31 00:00:00-04:00,27.55485365,27.56384402,27.17502037,27.26267433,171540000
2015-08-03 00:00:00-04:00,27.30762388,27.5481107,26.41310178,26.61987686,279904000
2015-08-04 00:00:00-04:00,26.39062614,26.45355701,25.45340195,25.76581001,496554400
2015-08-05 00:00:00-04:00,25.38597593,26.39512312,25.19493528,25.93662453,397250400
2015-08-06 00:00:00-04:00,26.1827157,26.3023743,25.76503886,25.99306679,211612000
2015-08-07 00:00:00-04:00,25.86889742,26.24593539,25.85083529,26.08112144,154681600
2015-08-10 00:00:00-04:00,26.30915016,27.09031927,26.30915016,27.02936172,219806400
2015-08-11 00:00:00-04:00,26.59812944,26.68166548,25.58667448,25.62279701,388331200
2015-08-12 00:00:00-04:00,25.40606193,26.05854131,24.75132436,26.01790237,404870000
2015-08-13 00:00:00-04:00,26.198516,26.27979385,25.85985887,25.99757957,194143200
2015-08-14 00:00:00-04:00,25.81018925,26.25947391,25.74020066,26.18045425,171718000
2015-08-17 00:00:00-04:00,26.19851706,26.5620092,26.07660028,26.45138168,163538800
2015-08-18 00:00:00-04:00,26.28657377,26.51460345,26.19175016,26.3023777,138242800
2015-08-19 00:00:00-04:00,26.21206101,26.30688459,25.89146601,25.96597099,193146000
2015-08-20 00:00:00-04:00,25.75600445,25.81696198,25.20286343,25.43315125,274006400
2015-08-21 00:00:00-04:00,24.9319385,25.26382277,23.85275137,23.87758636,513102000
2015-08-24 00:00:00-04:00,21.41893875,24.56393521,20.77097405,23.28155327,648825200
2015-08-25 00:00:00-04:00,25.08547006,25.08547006,23.36734891,23.42153358,414406400
2015-08-26 00:00:00-04:00,24.17786257,24.81002329,23.71729035,24.76486969,387098400
2015-08-27 00:00:00-04:00,25.33833278,25.56636072,24.83937632,25.49411392,338464400
2015-08-28 00:00:00-04:00,25.32477785,25.58215711,25.18254249,25.57764244,212657600
2015-08-31 00:00:00-04:00,25.29317672,25.85760538,25.28640385,25.45799065,224917200
2015-09-01 00:00:00-04:00,24.86872157,25.25930516,24.23881912,24.32009697,307383600
2015-09-02 00:00:00-04:00,24.88678871,25.3631649,24.63843872,25.3631649,247555200
2015-09-03 00:00:00-04:00,25.39703038,25.4625043,24.843891,24.918396,212935600
2015-09-04 00:00:00-04:00,24.60231735,24.93645816,24.49846268,24.67004776,199985200
2015-09-08 00:00:00-04:00,25.22995854,25.41283286,24.90710531,25.35639,219374400
2015-09-09 00:00:00-04:00,25.68376184,25.74246118,24.78293247,24.86872673,340043200
2015-09-10 00:00:00-04:00,24.89581744,25.57538999,24.8122831,25.41509247,251571200
2015-09-11 00:00:00-04:00,25.23899191,25.78535843,25.23221904,25.78535843,199662000
2015-09-14 00:00:00-04:00,26.32043353,26.39042212,25.9321064,26.03370285,233453600
2015-09-15 00:00:00-04:00,26.17368496,26.30914748,25.83276957,26.25270462,173364800
2015-09-16 00:00:00-04:00,26.24593445,26.31140839,26.06306011,26.28205872,148694000
2015-09-17 00:00:00-04:00,26.11272459,26.30011357,25.67472746,25.71988106,256450400
2015-09-18 00:00:00-04:00,25.3338172,25.80568048,25.25705572,25.61377335,297141200
2015-09-21 00:00:00-04:00,25.66344113,26.04725364,25.66118465,26.01112938,200888000
2015-09-22 00:00:00-04:00,25.59796736,25.77858521,25.40380376,25.60248375,201384800
2015-09-23 00:00:00-04:00,25.65440736,25.90049912,25.5799041,25.8101902,143026800
2015-09-24 00:00:00-04:00,25.56861459,26.07660032,25.36993636,25.9637146,200878000
2015-09-25 00:00:00-04:00,26.28882445,26.3452673,25.74245631,25.89823914,224607600
2015-09-28 00:00:00-04:00,25.70407903,25.86663475,25.38574219,25.38574219,208436000
2015-09-29 00:00:00-04:00,25.47379031,25.62731495,24.35170605,24.62263107,293461600
2015-09-30 00:00:00-04:00,24.87324412,25.18255168,24.54813436,24.90259552,265892000
2015-10-01 00:00:00-04:00,24.62489019,24.74906517,24.22753198,24.7400341,255716400
2015-10-02 00:00:00-04:00,24.38557888,25.06289334,24.2817242,24.9206562,232079200
2015-10-05 00:00:00-04:00,24.80776499,25.14416567,24.62489067,25.01095963,208258800
2015-10-06 00:00:00-04:00,24.97709629,25.22770275,24.7829327,25.13062096,192787200
2015-10-07 00:00:00-04:00,25.2277,25.23447287,24.70165386,25.01095963,187062400
2015-10-08 00:00:00-04:00,24.87775435,24.87775435,24.43072616,24.72197151,247918400
2015-10-09 00:00:00-04:00,24.83486703,25.34962581,24.71972307,25.31350327,211064400
2015-10-12 00:00:00-04:00,25.45121544,25.45573011,25.15997007,25.19609261,121868800
2015-10-13 00:00:00-04:00,25.01998842,25.38799521,24.98838056,25.23898697,132197200
2015-10-14 00:00:00-04:00,25.12610824,25.17803472,24.73552282,24.88227463,177849600
2015-10-15 00:00:00-04:00,25.04482944,25.30898165,24.94548945,25.25479698,150694000
2015-10-16 00:00:00-04:00,25.23672865,25.28639863,24.95451437,25.06965828,156930400
2015-10-19 00:00:00-04:00,25.01548106,25.22996328,24.85969819,25.22544861,119036800
2015-10-20 00:00:00-04:00,25.13739141,25.776325,25.01999102,25.68601608,195871200
2015-10-21 00:00:00-04:00,25.73794435,26.09466364,25.67021223,25.68375969,167180800
2015-10-22 00:00:00-04:00,25.81244886,26.07660103,25.76052067,26.07660103,166616400
2015-10-23 00:00:00-04:00,26.34752765,26.91873087,26.26399332,26.88486481,237467600
2015-10-26 00:00:00-04:00,26.65909054,26.67037808,25.945652,26.02692986,265335200
2015-10-27 00:00:00-04:00,26.05402122,26.31140049,25.7356827,25.86211586,279537600
2015-10-28 00:00:00-04:00,26.39945669,26.93453567,26.2030349,26.92776108,342205600
2015-10-29 00:00:00-04:00,26.79906291,27.24834921,26.70198114,27.21222496,204909200
2015-10-30 00:00:00-04:00,27.3160857,27.36801388,26.96839748,26.97968674,197461200
2015-11-02 00:00:00-05:00,27.27318766,27.3996191,27.00451913,27.35898018,128813200
2015-11-03 00:00:00-05:00,27.27092537,27.88050741,27.25060505,27.67279816,182076000
2015-11-04 00:00:00-05:00,27.79923617,27.95501901,27.45832254,27.54411507,179544400
2015-11-05 00:00:00-05:00,27.62801108,27.8184718,27.24935922,27.41714478,158210800
2015-11-06 00:00:00-05:00,27.46021873,27.61893452,27.34911768,27.44888115,132169200
2015-11-09 00:00:00-05:00,27.42621335,27.6189402,27.21988279,27.33778572,135485600
2015-11-10 00:00:00-05:00,26.50565615,26.77093903,26.31519545,26.47617912,236511600
2015-11-11 00:00:00-05:00,26.38549234,26.62356611,26.12247552,26.32653999,180872000
2015-11-12 00:00:00-05:00,26.36053868,26.4875113,26.22222847,26.23810005,130102400
2015-11-13 00:00:00-05:00,26.12019771,26.20409133,25.45585579,25.47172737,183249600
2015-11-16 00:00:00-05:00,25.25406452,25.90253499,25.16790474,25.88893127,152426800
2015-11-17 00:00:00-05:00,26.05671675,26.08619378,25.69393649,25.77783012,110467600
2015-11-18 00:00:00-05:00,26.2471789,26.63943449,26.18822657,26.5940876,186698800
2015-11-19 00:00:00-05:00,26.67343811,27.15185507,26.47390944,26.9319191,173183200
2015-11-20 00:00:00-05:00,27.02715241,27.19040394,26.9477945,27.04982758,137148400
2015-11-23 00:00:00-05:00,27.04302605,27.147327,26.60542188,26.69838524,129930000
2015-11-24 00:00:00-05:00,26.60315858,27.06116838,26.55554382,26.95460129,171212800
2015-11-25 00:00:00-05:00,27.02942595,27.03396168,26.73693384,26.76187515,85553200
2015-11-27 00:00:00-05:00,26.82082722,26.84803639,26.66437751,26.71199226,52185600
2015-11-30 00:00:00-05:00,26.75279969,27.07476876,26.69838308,26.8230896,156721200
2015-12-01 00:00:00-05:00,26.9251223,26.93872601,26.49658786,26.60542107,139409600
2015-12-02 00:00:00-05:00,26.60542147,26.78001061,26.319733,26.36507988,133546400
2015-12-03 00:00:00-05:00,26.42629861,26.48071521,25.89799897,26.12020111,166278000
2015-12-04 00:00:00-05:00,26.14060459,27.03848619,26.09979171,26.98860359,231108000
2015-12-07 00:00:00-05:00,26.97727147,27.17680016,26.71198685,26.81855392,128336800
2015-12-08 00:00:00-05:00,26.64622935,26.89110663,26.49658328,26.80721474,137238000
2015-12-09 00:00:00-05:00,26.6734448,26.68478238,26.09299636,26.21543503,185445600
2015-12-10 00:00:00-05:00,26.31065075,26.51471509,26.19048001,26.34012604,116850800
2015-12-11 00:00:00-05:00,26.11793692,26.1632838,25.58736938,25.6621933,187544800
2015-12-14 00:00:00-05:00,25.43544933,25.54881825,24.89354607,25.50347137,257274800
2015-12-15 00:00:00-05:00,25.38103223,25.5760269,25.0205182,25.05226135,213292400
2015-12-16 00:00:00-05:00,25.18377665,25.39237509,24.66908242,25.24499512,224954000
2015-12-17 00:00:00-05:00,25.39917383,25.4513243,24.70989227,24.70989227,179091200
2015-12-18 00:00:00-05:00,24.69402374,24.83233226,23.99113492,24.04101753,385813200
2015-12-21 00:00:00-05:00,24.32443779,24.3448451,23.93671625,24.33577538,190362400
2015-12-22 00:00:00-05:00,24.35165157,24.42420763,24.13624952,24.31310654,131157600
2015-12-23 00:00:00-05:00,24.32216981,24.68041605,24.30629823,24.62599945,130629600
2015-12-24 00:00:00-05:00,24.71443143,24.71443143,24.47635594,24.49449539,54281600
2015-12-28 00:00:00-05:00,24.39472786,24.41740304,24.07502835,24.22014046,106816800
2015-12-29 00:00:00-05:00,24.25188248,24.8119253,24.22920904,24.65547562,123724800
2015-12-30 00:00:00-05:00,24.61919966,24.6464071,24.30176628,24.33350945,100855200
2015-12-31 00:00:00-05:00,24.2632177,24.2677517,23.76666126,23.86642647,163649200
2016-01-04 00:00:00-05:00,23.26556637,23.89136319,23.12725617,23.88682747,270597600
2016-01-05 00:00:00-05:00,23.97752752,24.00020095,23.22022393,23.28824425,223164000
2016-01-06 00:00:00-05:00,22.8007573,23.21115398,22.64430936,22.83250046,273829600
2016-01-07 00:00:00-05:00,22.37449411,22.70326334,21.86433388,21.86886787,324377600
2016-01-08 00:00:00-05:00,22.34501883,22.47199149,21.93915782,21.9845047,283192000
2016-01-11 00:00:00-05:00,22.44024602,22.46065159,22.0706622,22.3404808,198957600
2016-01-12 00:00:00-05:00,22.79849104,22.8302342,22.4107678,22.66471481,196616800
2016-01-13 00:00:00-05:00,22.74634275,22.94360532,22.06159515,22.08200073,249758400
2016-01-14 00:00:00-05:00,22.21124044,22.78262081,21.70788211,22.56495094,252680400
2016-01-15 00:00:00-05:00,21.81217645,22.15455102,21.62171752,22.02304268,319335600
2016-01-19 00:00:00-05:00,22.31327807,22.36769469,21.65346994,21.91648674,212350800
2016-01-20 00:00:00-05:00,21.56276966,22.26339053,21.18184999,21.94595718,289337600
2016-01-21 00:00:00-05:00,22.00717556,22.19310053,21.52649241,21.83485603,208646000
2016-01-22 00:00:00-05:00,22.36315724,23.00482587,22.30420663,22.99575615,263202000
